EmployeeNumber,SSNValue,FirstName,LastName,DateOfBirth,HomeStreet1,HomeCity,HomeZip,HomeCountry,Organization.Code,Department.Code,Supervisor,Email,DepartmentDescription,LoginId,CostCenter,EmployeeGroup,PositionCode,PositionDescription
373317,20012974,Rorisang,Masakona,30.09.1985,156 Maple Street,Sandton,"2704,54156470142",ZA,C1,21105663,551971,no_mail_available,TX-R-160 - Account- and Process Change Management,q3713322,410061,direct,1400270,Contractor
373317,20012974,Rorisang,Masala,02.10.1985,198 Oak Drive,Randburg,"2704,69506859463",ZA,C1,21105663,551971,no_mail_available,TX-R-160 - Account- and Process Change Management,q7504246,410061,direct,1303690,Contractor
396152,20012974,Rorisang,Masala,04.10.1985,134 Kingfisher Lane,Johannesburg,"2704,84857248784",ZA,C1,21105663,551971,no_mail_available,TX-R-160 - Account- and Process Change Management,q8051110,410034,indirect,1340200,Contractor
635489,20012974,Rorisang,Masala,06.10.1985,167 Willow Road,Midrand,"2705,00207638106",ZA,C1,21164031,367228,no_mail_available,FG-853-ZA - Delivery South Africa,q5040723,410090,direct,1340208,Contractor
456121,20012974,Rotondwa,Masanabo,07.10.1985,213 Cedar Crescent,Randburg,"2705,15558027427",ZA,C1,21158988,603504,no_mail_available,FG-9-ZA-83 - Inhouse Logistics,q8175522,410091,indirect,1340209,Contractor
456121,20012974,Rowlance,Masanganye,07.10.1985,123 Rose Avenue,Johannesburg,"2705,30908416749",ZA,C1,21158988,603504,no_mail_available,FG-9-ZA-83 - Inhouse Logistics,q5932891,410085,direct,1342787,Contractor
469047,20012974,Rynhardt,Masanganye,09.10.1985,156 Maple Street,Sandton,"2705,4625880607",ZA,A1,21158315,483124,no_mail_available,"FG-AP-42 - Import E-Eu.,Miiddle East,Reg.Projects",q0141803,410094,direct,1342777,Contractor
469047,20012974,Rynhardt,Masango,09.10.1985,198 Oak Drive,Randburg,"2705,61609195392",ZA,C1,21158315,483124,no_mail_available,"FG-AP-42 - Import E-Eu.,Miiddle East,Reg.Projects",q8636788,410082,direct,1331444,Contractor
485252,20012974,Sakhumzi,Masango,10.10.1985,134 Kingfisher Lane,Johannesburg,"2705,76959584713",ZA,C1,21151771,584712,no_mail_available,C3-ZA-B-3 - Brand Communication and Experience BMW,q9404208,410083,indirect,1246490,Contractor
631405,20012974,Salalene,Masango,12.10.1985,167 Willow Road,Midrand,"2705,92309974035",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q5535783,410087,direct,1303498,Contractor
631405,20012974,Sam Noah,Masango,13.10.1985,213 Cedar Crescent,Randburg,"2706,07660363356",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q1257015,410074,direct,1315417,Contractor
452571,20012974,Samantha,Masangu,13.10.1985,145 Birch Street,Sandton,"2706,23010752678",ZA,C1,21126889,496843,no_mail_available,"C3-ZA-V-7 - Prod, Price, Used Car BMW and MINI",q6073431,410071,indirect,1252282,Contractor
393729,20012974,Samantha,Masangu,13.10.1985,189 Elm Avenue,Johannesburg,"2706,38361141999",ZA,C1,21158957,580774,no_mail_available,"FG-9-ZA-42 - Corporate Security,Travel,Claims Mgmt.",q6846782,410072,direct,1344919,Contractor
393729,20012974,Samantha,Masangu,13.10.1985,120 Pine Lane,Midrand,"2706,53711531321",ZA,C1,21158957,580774,no_mail_available,"FG-9-ZA-42 - Corporate Security,Travel,Claims Mgmt.",q7550502,410062,indirect,1379785,Contractor
393775,20012974,Sameshan,Masebe,19.10.1985,176 Aspen Road,Sandton,"2706,69061920642",ZA,C1,21140256,581473,no_mail_available,FG-777 - Services South Africa Logistics,q4984419,500000,indirect,1344943,Contractor
393775,20012974,Samkelwe,Masehla,19.10.1985,152 Fir Street,Randburg,"2706,84412309963",ZA,C1,21140256,581473,no_mail_available,FG-777 - Services South Africa Logistics,q3220337,410038,indirect,1382658,Contractor
634818,20012974,Samkelwe,Masehla,21.10.1985,140 Spruce Drive,Johannesburg,"2706,99762699285",ZA,C1,21158962,609555,no_mail_available,"FG-9-ZA-51 - Used Vehicle Data Management, Portals",q0805285,410034,direct,1279508,Contractor
634818,20012974,San-Mari,Masehla,21.10.1985,199 Chestnut Avenue,Midrand,"2707,15113088606",ZA,C1,21158962,609555,no_mail_available,"FG-9-ZA-51 - Used Vehicle Data Management, Portals",q1844836,410061,indirect,1400389,Contractor
507198,20012974,Sarudzai,Masekane,22.10.1985,164 Poplar Lane,Randburg,"2707,30463477928",ZA,C1,21158985,581635,no_mail_available,"FG-9-ZA-80 - Mat. Master Data,Supply Chain Call Off",q3142525,410060,indirect,1225936,Contractor
507198,20012974,Satheesh,Masekane,25.10.1985,128 Magnolia Street,Sandton,"2707,45813867249",ZA,C1,21158985,581635,no_mail_available,"FG-9-ZA-80 - Mat. Master Data,Supply Chain Call Off",q8307995,410061,indirect,1400390,Contractor
461290,20012974,Satheesh,Masekane,27.10.1985,182 Walnut Road,Johannesburg,"2707,61164256571",ZA,C1,21158940,550324,no_mail_available,description unavailable,q2580498,410092,indirect,1260199,Contractor
461290,20012974,S'Boniso,Masekela,27.10.1985,116 Cypress Crescent,Midrand,"2707,76514645892",ZA,C1,21158940,550324,no_mail_available,description unavailable,q4495718,410092,direct,1345115,Contractor
614972,20012974,Senyatse,Masekela,28.10.1985,149 Alder Drive,Sandton,"2707,91865035214",ZA,C1,21158965,611880,no_mail_available,FG-9-ZA-54 - Vehicle Checkout,q7451497,410093,direct,1342776,Contractor
614972,20012974,Shadrach,Masekela,02.11.1985,137 Hickory Lane,Randburg,"2708,07215424535",ZA,C1,21158965,611880,no_mail_available,FG-9-ZA-54 - Vehicle Checkout,q8366035,410072,direct,1344916,Contractor
397037,20012974,Shameema,Maseko,02.11.1985,201 Juniper Street,Johannesburg,"2708,22565813857",ZA,C1,21163906,583577,no_mail_available,FG-9-ZA-62 - Supply Chain Planning and Execution,q6844892,520F07,indirect,1344283,Contractor
418672,20012974,Shameema,Maseko,05.11.1985,125 Dogwood Avenue,Midrand,"2708,37916203178",ZA,C1,21158988,603504,no_mail_available,FG-9-ZA-83 - Inhouse Logistics,q3717541,300009,direct,1344880,Contractor
423054,20012974,Shamilla,Maseko,05.11.1985,173 Palm Road,Randburg,"2708,532665925",ZA,C1,21158955,581927,no_mail_available,"FG-9-ZA-40 - Personnel Economics, HR Data Management",q2249782,410082,indirect,1365094,Contractor
423054,20012974,Shamilla,Maseko,07.11.1985,158 Olive Street,Sandton,"2708,68616981821",ZA,C1,21158955,581927,no_mail_available,"FG-9-ZA-40 - Personnel Economics, HR Data Management",q0960282,340001,indirect,1155537,Specialist: Risk Control - VIP & Invest
484313,20012974,Sharanya,Maseko,10.11.1985,114 Redwood Lane,Johannesburg,"2708,83967371142",ZA,C1,21158991,546066,no_mail_available,FG-9-ZA-86 - OtD Platform,q4447365,410060,indirect,1345114,Contractor
20015510,20012974,Sharanya,Maseko,10.11.1985,166 Beech Drive,Midrand,"2708,99317760464",ZA,C1,21158977,675402,no_mail_available,"FG-9-ZA-70 - Prod.Integr.,Production&Sourcing BOM",q2768528,E30000,direct,19000675,Manager: Business Communications
646895,20012974,Shepherd,Maseko,12.11.1985,190 Cypress Road,Sandton,"2709,14668149785",ZA,C1,21158963,582056,no_mail_available,FG-9-ZA-52 - Retail Vehicle Management Services,q9299882,110F25,direct,1187836,Associate
646897,20012974,Shepherd,Masela,12.11.1985,131 Hawthorn Street,Randburg,"2709,30018539107",ZA,C1,21158999,580560,no_mail_available,FG-9-ZA-95 - Global Connectivity Foundation,q0034698,110F25,indirect,19002565,Associate
646897,20012974,Sheunesy,Masela,14.11.1985,144 Linden Avenue,Johannesburg,"2709,45368928428",ZA,C1,21158999,580560,no_mail_available,FG-9-ZA-95 - Global Connectivity Foundation,q6579348,110F25,indirect,19002954,Associate
619244,20012974,Sheunesy,Masela,19.11.1985,179 Maple Crescent,Midrand,"2709,6071931775",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q7104775,110F20,direct,19003035,Associate
624058,20012974,Shrestha,Maselwane,19.11.1985,122 Fir Lane,Randburg,"2709,76069707071",ZA,C1,21158988,603504,no_mail_available,FG-9-ZA-83 - Inhouse Logistics,q0718839,140F01,direct,1346366,Contractor
624058,20012974,Shrestha,Masemene,20.11.1985,124 Rose Avenue,Johannesburg,"2709,91420096393",ZA,C1,21158988,603504,no_mail_available,FG-9-ZA-83 - Inhouse Logistics,q9607349,410020,direct,1303539,Contractor
532363,20012974,Siboniso,Masemola,20.11.1985,157 Maple Street,Sandton,"2710,06770485714",ZA,C1,21159002,603075,no_mail_available,FG-9-ZA-98 - IT Service Management,q6071988,500000,direct,1344944,Contractor
580827,20012974,Siboniso,Masemola,20.11.1985,199 Oak Drive,Randburg,"2710,22120875036",ZA,C1,21141866,580853,no_mail_available,TX-R-333 - Production Finish,q1282813,410032,indirect,1346885,Contractor
612406,20012974,Siboniso,Masemola,20.11.1985,135 Kingfisher Lane,Johannesburg,"2710,37471264357",ZA,C1,21128342,557082,no_mail_available,C3-ZA-F-C - Compliance,q5887584,410038,indirect,1239254,Contractor
682983,20012974,Siboniso,Masemola,20.11.1985,168 Willow Road,Midrand,"2710,52821653679",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q7320076,410060,indirect,1345116,Contractor
677207,20012974,Sibusiso,Masemola,20.11.1985,214 Cedar Crescent,Randburg,"2710,68172043",ZA,C1,21138510,583625,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q5682057,410060,direct,1345118,Contractor
580602,20012974,Sibusiso,Masemola,20.11.1985,124 Rose Avenue,Johannesburg,"2710,83522432322",ZA,C1,21126160,582886,no_mail_available,description unavailable,q4337914,410061,indirect,1400391,Contractor
650493,20012974,Sibusiso,Masemola,22.11.1985,157 Maple Street,Sandton,"2710,98872821643",ZA,C1,21158980,580555,no_mail_available,description unavailable,q7816533,410082,indirect,1393197,Contractor
683961,20012974,Sibusiso,Masemola,23.11.1985,199 Oak Drive,Randburg,"2711,14223210965",ZA,C1,21141868,581002,no_mail_available,"TX-R-352 - Seam Seal, UBS",q5908605,410085,direct,1342788,Contractor
20014231,20012974,Sibusiso,Masemola,23.11.1985,135 Kingfisher Lane,Johannesburg,"2711,29573600286",ZA,C1,21163903,627693,no_mail_available,FG-9-ZA-34 - NSC Veh. Invoicing Dev. and Integration,q1842113,410085,indirect,1342789,Contractor
550964,20012974,Sibusiso,Masemola,24.11.1985,168 Willow Road,Midrand,"2711,44923989607",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q5088502,410073,direct,1293956,Contractor
550964,20012974,Sibusiso,Masemola,28.11.1985,214 Cedar Crescent,Randburg,"2711,60274378929",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q6997927,410071,indirect,1303460,Contractor
682871,20012974,Sibusiso,Masemola,28.11.1985,146 Birch Street,Sandton,"2711,7562476825",ZA,C1,21141867,583887,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q4460710,410076,indirect,1249684,Contractor
423528,20012974,Sibusiso,Masemula,28.11.1985,190 Elm Avenue,Johannesburg,"2711,90975157572",ZA,C1,21158930,582014,no_mail_available,"FG-9-ZA-10 - Self Service Analytics, SAP Analytics",q5128777,410070,direct,1260203,Contractor
684090,20012974,Sibusiso,Masemula,28.11.1985,121 Pine Lane,Midrand,"2712,06325546893",ZA,C1,21138509,583264,no_mail_available,"TX-R-431 - Headl., Carp., Cent. Cons., Glaz., HVB.",q2967176,410072,direct,1344918,Contractor
515426,20012974,Sibusiso,Maseng,04.12.1985,177 Aspen Road,Sandton,"2712,21675936215",ZA,C1,21105699,580970,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q7438025,410013,indirect,1346883,Contractor
683994,20012974,Sibusiso,Masengani,04.12.1985,153 Fir Street,Randburg,"2712,37026325536",ZA,C1,21105666,583395,no_mail_available,"TX-R-164 - Warehouse, Operations Buildings 58, 85",q6681528,410013,direct,1346884,Contractor
650567,20012974,Sibusiso,Masenya,07.12.1985,141 Spruce Drive,Johannesburg,"2712,52376714858",ZA,C1,21105689,581453,no_mail_available,"TX-R-413 - Op. Maint., Sys. Eng., Worksh., Inst.",q0367576,410091,indirect,1346886,Contractor
650567,20012974,Sibusiso,Masenya,07.12.1985,200 Chestnut Avenue,Midrand,"2712,67727104179",ZA,C1,21105689,581453,no_mail_available,"TX-R-413 - Op. Maint., Sys. Eng., Worksh., Inst.",q0548219,410013,direct,1346833,Contractor
580947,20012974,Sibusiso,Masenya,07.12.1985,165 Poplar Lane,Randburg,"2712,83077493501",ZA,C1,21138511,580975,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q9290484,300009,direct,1189290,Specialist: Corporate Tax
637905,20012974,Sibusiso,Masenya,07.12.1985,129 Magnolia Street,Sandton,"2712,98427882822",ZA,C1,21163397,581684,no_mail_available,FR-20-ZA - Finance Hub Südafrika,q7393328,310010,indirect,19000392,"Spec.Talent Acqui, Empl Pos"
637905,20012974,Sibusiso,Masenya,10.12.1985,183 Walnut Road,Johannesburg,"2713,13778272144",ZA,C1,21163397,581684,no_mail_available,FR-20-ZA - Finance Hub Südafrika,q9457718,410035,direct,1151303,Contractor
530966,20012974,Sibusiso,Masenya,13.12.1985,117 Cypress Crescent,Midrand,"2713,29128661465",ZA,C1,21138510,580544,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q7729736,410051,direct,1303723,Contractor
20014182,20012974,Sibusiso,Masenya,13.12.1985,150 Alder Drive,Sandton,"2713,44479050787",ZA,C1,21148337,508127,no_mail_available,PL-AP-ZA-5 - Talent Management,q7389390,201001,direct,19000688,Specialist: Non Technical Trainer
515424,20012974,Sibusiso,Masepela,13.12.1985,138 Hickory Lane,Randburg,"2713,59829440108",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q3582592,410091,direct,1346888,Contractor
629039,20012974,Sibusiso,Masete,14.12.1985,202 Juniper Street,Johannesburg,"2713,75179829429",ZA,C1,21158987,603221,no_mail_available,"FG-9-ZA-82 - COMPAD,Overs. Supply Cent.,Prod.Planning",q8628887,410082,indirect,1346890,Contractor
629039,20012974,Sibusiso,Masetloa,15.12.1985,126 Dogwood Avenue,Midrand,"2713,90530218751",ZA,C1,21158987,603221,no_mail_available,"FG-9-ZA-82 - COMPAD,Overs. Supply Cent.,Prod.Planning",q0909302,410085,direct,1342786,Contractor
582693,20012974,Sibusiso,Masetlwa,15.12.1985,174 Palm Road,Randburg,"2714,05880608072",ZA,C1,21105666,582524,no_mail_available,"TX-R-164 - Warehouse, Operations Buildings 58, 85",q0462370,410082,direct,1347931,Contractor
582525,20012974,Sibusiso,Masha,15.12.1985,159 Olive Street,Sandton,"2714,21230997394",ZA,C1,21126160,514757,no_mail_available,description unavailable,q0014473,430004,direct,1347773,Contractor
583259,20012974,Sibusiso,Masha,19.12.1985,115 Redwood Lane,Johannesburg,"2714,36581386715",ZA,C1,21138509,583264,no_mail_available,"TX-R-431 - Headl., Carp., Cent. Cons., Glaz., HVB.",q6360434,410010,direct,1303284,Contractor
20008090,20012974,Sibusiso,Masha,23.12.1985,167 Beech Drive,Midrand,"2714,51931776037",ZA,C1,21141867,584697,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q2962768,410015,indirect,1347821,Contractor
537699,20012974,Sibusiso,Mashaba,24.12.1985,191 Cypress Road,Sandton,"2714,67282165358",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q8272397,410024,direct,1347822,Contractor
537699,20012974,Sibusiso,Mashaba,25.12.1985,132 Hawthorn Street,Randburg,"2714,8263255468",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q9329670,410021,direct,19003788,Contractor
582948,20012974,Sibusiso,Mashaba,27.12.1985,145 Linden Avenue,Johannesburg,"2714,97982944001",ZA,C1,21141863,581204,no_mail_available,"TX-R-33 - Underbody, Framing, Finish",q6108603,410024,indirect,1347824,Contractor
580685,20012974,Sikelela,Mashaba,27.12.1985,180 Maple Crescent,Midrand,"2715,13333333323",ZA,C1,21105664,581305,no_mail_available,"TX-R-161 - Cons,Oper Supp, Equip, Waste Mgt",q6363144,410031,direct,1344948,Contractor
683792,20012974,Sikelela,Mashaba,29.12.1985,123 Fir Lane,Randburg,"2715,28683722644",ZA,C1,21141865,515044,no_mail_available,TX-R-332 - Production Framing,q7035109,410031,direct,1344946,Contractor
580970,20012974,Simphiwe,Mashaba,31.12.1985,125 Rose Avenue,Johannesburg,"2715,44034111965",ZA,C1,21105699,454742,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q9182463,410035,direct,1347927,Contractor
515330,20012974,Simphiwe,Mashaba,31.12.1985,158 Maple Street,Sandton,"2715,59384501287",ZA,C1,21141868,581002,no_mail_available,"TX-R-352 - Seam Seal, UBS",q4020773,410023,indirect,1342733,Contractor
524244,20012974,Simphiwe,Mashaba,01.01.1986,200 Oak Drive,Randburg,"2715,74734890608",ZA,C1,21162934,580741,no_mail_available,"FG-9-ZA-76 - Change Control, Verification, Validation",q7390478,410031,indirect,1344947,Contractor
524244,20012974,Simphiwe,Mashabane,01.01.1986,136 Kingfisher Lane,Johannesburg,"2715,9008527993",ZA,C1,21162934,580741,no_mail_available,"FG-9-ZA-76 - Change Control, Verification, Validation",q1382548,410031,direct,1195789,Contractor
515312,20012974,Simphiwe,Mashabane,02.01.1986,169 Willow Road,Midrand,"2716,05435669251",ZA,C1,21141868,580929,no_mail_available,"TX-R-352 - Seam Seal, UBS",q6706201,410031,direct,1165546,Contractor
685271,20012974,Simphiwe,Mashabane,04.01.1986,215 Cedar Crescent,Randburg,"2716,20786058573",ZA,C1,21158991,546066,no_mail_available,FG-9-ZA-86 - OtD Platform,q4045727,410050,direct,1311060,Contractor
649370,20012974,Simphiwe,Mashabela,04.01.1986,125 Rose Avenue,Johannesburg,"2716,36136447894",ZA,C1,21148332,465418,no_mail_available,"PL-AP-ZA-2 - Leadership Partner, HR Management Plant",q7376976,410093,indirect,1342778,Contractor
684124,20012974,Simphiwe,Mashabela,05.01.1986,158 Maple Street,Sandton,"2716,51486837216",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q0764835,410016,direct,1347930,Contractor
628243,20012974,Simphiwe,Mashabela,05.01.1986,200 Oak Drive,Randburg,"2716,66837226537",ZA,C1,21158943,685570,no_mail_available,"FG-9-ZA-24 - Databases, Cloud Migration Factory",q6996257,410051,direct,1303715,Contractor
628243,20012974,Simphiwe,Mashabela,07.01.1986,136 Kingfisher Lane,Johannesburg,"2716,82187615859",ZA,C1,21158943,685570,no_mail_available,"FG-9-ZA-24 - Databases, Cloud Migration Factory",q5967486,410080,indirect,1347933,Contractor
676880,20012974,Simphiwe,Mashabela,07.01.1986,169 Willow Road,Midrand,"2716,9753800518",ZA,C1,21105690,658671,no_mail_available,"TX-R-43 - Body Ass., Pre-Ass., Final Ass.",q6060694,410057,indirect,1331378,Contractor
582019,20012974,Simphiwe,Mashabela,07.01.1986,215 Cedar Crescent,Randburg,"2717,12888394502",ZA,C1,21126889,496843,no_mail_available,"C3-ZA-V-7 - Prod, Price, Used Car BMW and MINI",q9778828,410085,direct,1347932,Contractor
414594,20012974,Sindiswa,Mashabela,08.01.1986,147 Birch Street,Sandton,"2717,28238783823",ZA,C1,21158952,546074,no_mail_available,FG-9-ZA-37 - SAP Services Enabling,q5795734,410086,direct,1347936,Contractor
414594,20012974,Sinomtha,Mashabela,09.01.1986,191 Elm Avenue,Johannesburg,"2717,43589173145",ZA,C1,21158952,546074,no_mail_available,FG-9-ZA-37 - SAP Services Enabling,q9106807,410056,direct,1311082,Contractor
583041,20012974,Sinomtha,Mashabela,10.01.1986,122 Pine Lane,Midrand,"2717,58939562466",ZA,C1,21141864,581313,no_mail_available,TX-R-331 - Production Underbody,q0733549,410056,direct,1303482,Contractor
582949,20012974,Sinovuyo,Mashabela,10.01.1986,178 Aspen Road,Sandton,"2717,74289951788",ZA,C1,21141863,583001,no_mail_available,"TX-R-33 - Underbody, Framing, Finish",q7229880,410050,direct,1334323,Contractor
553673,20012974,Sinovuyo,Mashakeng,14.01.1986,154 Fir Street,Randburg,"2717,89640341109",ZA,C1,21158315,483124,no_mail_available,"FG-AP-42 - Import E-Eu.,Miiddle East,Reg.Projects",q1117254,410071,direct,1303475,Contractor
583042,20012974,Siyolise,Mashakeng,14.01.1986,142 Spruce Drive,Johannesburg,"2718,0499073043",ZA,C1,21141866,583999,no_mail_available,TX-R-333 - Production Finish,q3308956,410071,direct,1340220,Contractor
